7.200000000000004e-11 -4.653882078732505e-03 2.646315422160495e-01 6.998978203908516e-01 7.460627426403033e-01 
7.300000000000003e-11 -4.653882078732488e-03 2.646315422160495e-01 6.998978203908516e-01 7.460627426403028e-01 
7.400000000000003e-11 -4.653882078732492e-03 2.646315422160495e-01 6.998978203908516e-01 7.460627426403028e-01 
7.500000000000003e-11 -4.653882078732460e-03 2.646315422160495e-01 6.998978203908516e-01 7.460627426403023e-01 
7.600000000000002e-11 -4.653882078732386e-03 2.646315422160495e-01 6.998978203908516e-01 7.460627426403020e-01 
7.700000000000002e-11 -4.653882078732426e-03 2.646315422160495e-01 6.998978203908516e-01 7.460627426403020e-01 
7.800000000000001e-11 -4.653882078732406e-03 2.646315422160495e-01 6.998978203908516e-01 7.460627426403020e-01 
7.900000000000001e-11 -4.653882078732431e-03 2.646315422160495e-01 6.998978203908517e-01 7.460627426403020e-01 
8.000000000000001e-11 -4.653882078732421e-03 2.646315422160495e-01 6.998978203908518e-01 7.460627426403020e-01 
8.100000000000000e-11 -4.653882078732416e-03 2.646315422160495e-01 6.998978203908518e-01 7.460627426403020e-01 
8.200000000000000e-11 -4.653882078732368e-03 2.646315422160495e-01 6.998978203908518e-01 7.460627426403020e-01 
8.300000000000000e-11 -4.653882078732408e-03 2.646315422160495e-01 6.998978203908520e-01 7.460627426403020e-01 
8.399999999999999e-11 -4.653882078732441e-03 2.646315422160495e-01 6.998978203908521e-01 7.460627426403020e-01 
8.499999999999999e-11 -4.653882078732405e-03 2.646315422160495e-01 6.998978203908521e-01 7.460627426403020e-01 
8.599999999999999e-11 -4.653882078732358e-03 2.646315422160495e-01 6.998978203908521e-01 7.460627426403020e-01 
8.699999999999998e-11 -4.653882078732357e-03 2.646315422160495e-01 6.998978203908521e-01 7.460627426403019e-01 
8.799999999999998e-11 -4.653882078732365e-03 2.646315422160495e-01 6.998978203908521e-01 7.460627426403019e-01 
8.899999999999998e-11 -4.653882078732335e-03 2.646315422160495e-01 6.998978203908521e-01 7.460627426403019e-01 
8.999999999999997e-11 -4.653882078732374e-03 2.646315422160495e-01 6.998978203908521e-01 7.460627426403019e-01 
9.099999999999997e-11 -4.653882078732348e-03 2.646315422160495e-01 6.998978203908521e-01 7.460627426403019e-01 
9.199999999999997e-11 -4.653882078732367e-03 2.646315422160495e-01 6.998978203908521e-01 7.460627426403019e-01 
9.299999999999996e-11 -4.653882078732401e-03 2.646315422160496e-01 6.998978203908521e-01 7.460627426403019e-01 
9.399999999999996e-11 -4.653882078732420e-03 2.646315422160496e-01 6.998978203908521e-01 7.460627426403019e-01 
9.499999999999996e-11 -4.653882078732385e-03 2.646315422160496e-01 6.998978203908521e-01 7.460627426403019e-01 
9.599999999999995e-11 -4.653882078732398e-03 2.646315422160496e-01 6.998978203908521e-01 7.460627426403019e-01 
9.699999999999995e-11 -4.653882078732381e-03 2.646315422160496e-01 6.998978203908521e-01 7.460627426403019e-01 
9.799999999999995e-11 -4.653882078732382e-03 2.646315422160496e-01 6.998978203908521e-01 7.460627426403019e-01 
9.899999999999994e-11 -4.653882078732436e-03 2.646315422160496e-01 6.998978203908521e-01 7.460627426403019e-01 
9.999999999999994e-11 -4.653882078732421e-03 2.646315422160496e-01 6.998978203908521e-01 7.460627426403019e-01 
1.009999999999999e-10 -4.652570100404659e-03 2.646316359605945e-01 6.998979294112684e-01 7.460627765900109e-01 
1.019999999999999e-10 -4.512250982388363e-03 2.646423062761260e-01 6.999108481359906e-01 7.460684429998710e-01 
1.029999999999999e-10 -2.582088020608878e-03 2.647939984033003e-01 7.000985893874784e-01 7.461880068073227e-01 
1.039999999999999e-10 4.860596787912425e-03 2.653911622077167e-01 7.008518941167017e-01 7.468787151239425e-01 
1.049999999999999e-10 1.880876829484768e-02 2.665328488592762e-01 7.023237623430771e-01 7.485188022856593e-01 
1.059999999999999e-10 4.914707158063483e-02 2.690264884285927e-01 7.055267501168526e-01 7.516134507037023e-01 
1.069999999999999e-10 1.327623992676732e-01 2.758191652951568e-01 7.141740861887271e-01 7.597381469460140e-01 
1.079999999999999e-10 3.488071891125017e-01 2.933293704071795e-01 7.365671039446787e-01 7.816489092172348e-01 
1.089999999999999e-10 8.875706640813174e-01 3.356737178365800e-01 7.911888461497814e-01 8.378691373040327e-01 
1.099999999999999e-10 2.073773965728162e+00 4.067622114998886e-01 8.865467135938726e-01 9.684478000382288e-01 
1.109999999999999e-10 3.604820946548867e+00 3.820719723662354e-01 8.657714053499843e-01 1.103476013557520e+00 
1.119999999999999e-10 6.101962535441451e+00 2.928844784942055e-01 7.499412680108082e-01 9.522879348957131e-01 
1.129999999999999e-10 6.656811878785019e+00 2.387183861405323e-01 6.680380617188214e-01 6.721344095550533e-01 
1.139999999999999e-10 6.177091860038687e+00 2.712911306284914e-01 7.046953565447539e-01 7.166257262343897e-01 
1.149999999999999e-10 6.252430158731142e+00 2.648009576148175e-01 7.006434943983114e-01 7.767749548418048e-01 
1.159999999999999e-10 6.303381125687961e+00 2.643742206866730e-01 7.006123566491178e-01 7.397866966037604e-01 
1.169999999999999e-10 6.274363036361809e+00 2.645046093114017e-01 6.989083542477483e-01 7.434611073468197e-01 
1.179999999999999e-10 6.275987301258813e+00 2.647563055715347e-01 7.003864685717359e-01 7.478648688473370e-01 
1.189999999999999e-10 6.280052934760334e+00 2.645583683582166e-01 6.997264583858678e-01 7.458946294735528e-01 
1.199999999999999e-10 6.278417861565352e+00 2.646844498479571e-01 6.999734029316542e-01 7.458484009169368e-01 
1.209999999999999e-10 6.278333923600704e+00 2.646002717632858e-01 6.998572310450889e-01 7.461521556177376e-01 
1.219999999999999e-10 6.278610473018154e+00 2.646420496625416e-01 6.999153841068001e-01 7.460703095666897e-01 
1.229999999999999e-10 6.278543984268889e+00 2.646310309210822e-01 6.998920213244452e-01 7.460470030236557e-01 
1.239999999999999e-10 6.278511062953068e+00 2.646310005327879e-01 6.999005023660022e-01 7.460656204036857e-01 
1.249999999999999e-10 6.278539005540633e+00 2.646312100399299e-01 6.998961715339234e-01 7.460657738296752e-01 
1.259999999999998e-10 6.278532824391453e+00 2.646322469079673e-01 6.998988052848327e-01 7.460607407799299e-01 
1.269999999999998e-10 6.278530575935883e+00 2.646312590436481e-01 6.998976295021943e-01 7.460633621171536e-01 
1.279999999999998e-10 6.278532557075876e+00 2.646316739933446e-01 6.998979104116293e-01 7.460629507221673e-01 
1.289999999999998e-10 6.278532114947311e+00 2.646316020958104e-01 6.998979016104017e-01 7.460627214509409e-01 
1.299999999999998e-10 6.278531983008392e+00 2.646315988411206e-01 6.998979097407035e-01 7.460628627914744e-01 
1.309999999999998e-10 6.278532096042347e+00 2.646315908513852e-01 6.998978825654891e-01 7.460628494907018e-01 
1.319999999999998e-10 6.278532077011808e+00 2.646316039361880e-01 6.998978992941790e-01 7.460628260877034e-01 
1.329999999999998e-10 6.278532066076948e+00 2.646315970158141e-01 6.998978970712474e-01 7.460628400342026e-01 
1.339999999999998e-10 6.278532073430223e+00 2.646315985126767e-01 6.998978943157871e-01 7.460628357996180e-01 
1.349999999999998e-10 6.278532071518175e+00 2.646315985598200e-01 6.998978960777010e-01 7.460628364883045e-01 
1.359999999999998e-10 6.278532072199391e+00 2.646315986486105e-01 6.998978957839941e-01 7.460628360298134e-01 
1.369999999999998e-10 6.278532071376214e+00 2.646315983995935e-01 6.998978956653805e-01 7.460628363676994e-01 
1.379999999999998e-10 6.278532072093380e+00 2.646315985764709e-01 6.998978956823207e-01 7.460628361891652e-01 
1.389999999999998e-10 6.278532071700360e+00 2.646315985065653e-01 6.998978957490266e-01 7.460628362013371e-01 
1.399999999999998e-10 6.278532071852177e+00 2.646315985253660e-01 6.998978956953245e-01 7.460628362219548e-01 
1.409999999999998e-10 6.278532071803770e+00 2.646315985181611e-01 6.998978957137754e-01 7.460628362024970e-01 
1.419999999999998e-10 6.278532071823633e+00 2.646315985234244e-01 6.998978957119669e-01 7.460628362071040e-01 
1.429999999999998e-10 6.278532071811657e+00 2.646315985200559e-01 6.998978957114598e-01 7.460628362056209e-01 
1.439999999999998e-10 6.278532071818911e+00 2.646315985216027e-01 6.998978957109433e-01 7.460628362053553e-01 
1.449999999999998e-10 6.278532071815347e+00 2.646315985209466e-01 6.998978957115835e-01 7.460628362050845e-01 
1.459999999999998e-10 6.278532071816844e+00 2.646315985212958e-01 6.998978957113433e-01 7.460628362050239e-01 
1.469999999999998e-10 6.278532071816267e+00 2.646315985210726e-01 6.998978957113192e-01 7.460628362050060e-01 
1.479999999999998e-10 6.278532071816504e+00 2.646315985211935e-01 6.998978957113765e-01 7.460628362049212e-01 
1.489999999999998e-10 6.278532071816407e+00 2.646315985211413e-01 6.998978957113529e-01 7.460628362049424e-01 
1.499999999999998e-10 6.278532071816445e+00 2.646315985211599e-01 6.998978957113551e-01 7.460628362049159e-01 
1.509999999999998e-10 6.278532057250749e+00 2.646316212191895e-01 6.999002235419909e-01 7.460628378358980e-01 
1.519999999999998e-10 6.278529387385428e+00 2.646360921110739e-01 7.001499332708546e-01 7.460632584962841e-01 
1.529999999999998e-10 6.278472045951191e+00 2.647432817005406e-01 7.034476185956186e-01 7.460760000045992e-01 
1.539999999999998e-10 6.278158808190117e+00 2.654208493331275e-01 7.153130387135980e-01 7.461743097580609e-01 
1.549999999999997e-10 6.277464116088725e+00 2.671315391638522e-01 7.384088461497200e-01 7.464569995079715e-01 
1.559999999999997e-10 6.276029030405569e+00 2.704863902142541e-01 7.943658148148454e-01 7.470013777097554e-01 
1.569999999999997e-10 6.272101827237202e+00 2.793730100923411e-01 9.450581623881056e-01 7.483967844307655e-01 
1.579999999999997e-10 6.261821555467412e+00 3.031007162781494e-01 1.339954528056617e+00 7.521522011573190e-01 
1.589999999999997e-10 6.235188730310250e+00 3.643634002798078e-01 2.414813230865092e+00 7.618877376062607e-01 
1.599999999999997e-10 6.173401089278081e+00 5.125655906147091e-01 4.574217849305939e+00 7.864481076023631e-01 
1.609999999999997e-10 6.102403937594104e+00 7.276792746735932e-01 5.826477323327318e+00 8.275729337306509e-01 
1.619999999999997e-10 6.103820068485186e+00 7.929298600166530e-01 5.763310721005459e+00 8.462270055248661e-01 
1.629999999999997e-10 6.114215221597297e+00 7.226517577593923e-01 5.592135919649238e+00 8.353643671782289e-01 
1.639999999999997e-10 6.112271708871838e+00 7.109156783576681e-01 5.656664589936915e+00 8.339397605822998e-01 
1.649999999999997e-10 6.110056745584060e+00 7.340374075064616e-01 5.659321262129922e+00 8.357032470084585e-01 
1.659999999999997e-10 6.111709274457169e+00 7.312858872526272e-01 5.654650884734826e+00 8.357151767681895e-01 
1.669999999999997e-10 6.111205216892165e+00 7.259908888103140e-01 5.652554379266892e+00 8.353475851692455e-01 
1.679999999999997e-10 6.111258862338708e+00 7.282958729934879e-01 5.654795508198018e+00 8.355427896411411e-01 
1.689999999999997e-10 6.111228336959694e+00 7.287645535613654e-01 5.654153348096536e+00 8.354765474583586e-01 
1.699999999999997e-10 6.111292513962560e+00 7.281632333665702e-01 5.654233656017721e+00 8.355004039539087e-01 
1.709999999999997e-10 6.111245153433291e+00 7.282113860841942e-01 5.654163633308335e+00 8.354813371658166e-01 
1.719999999999997e-10 6.111259826918376e+00 7.283362953689448e-01 5.654219571430902e+00 8.354988021864189e-01 
1.729999999999997e-10 6.111260868832812e+00 7.282847075530756e-01 5.654205949050827e+00 8.354890455241890e-01 
1.739999999999997e-10 6.111258911518160e+00 7.282765662857796e-01 5.654206327071171e+00 8.354916491954391e-01 
1.749999999999997e-10 6.111258847429026e+00 7.282885678104501e-01 5.654202095110167e+00 8.354917340410047e-01 
1.759999999999997e-10 6.111259273208153e+00 7.282866731459086e-01 5.654206969120501e+00 8.354916242649660e-01 
1.769999999999997e-10 6.111259286015925e+00 7.282850014591913e-01 5.654205253715139e+00 8.354914906334069e-01 
1.779999999999997e-10 6.111259093118051e+00 7.282858453714580e-01 5.654204889373224e+00 8.354915834745109e-01 
1.789999999999997e-10 6.111259203327493e+00 7.282858671912338e-01 5.654205416162148e+00 8.354915818418488e-01 
1.799999999999997e-10 6.111259179064789e+00 7.282857354370691e-01 5.654205277588741e+00 8.354915674417807e-01 
1.809999999999997e-10 6.111259183190447e+00 7.282857650095920e-01 5.654205246022988e+00 8.354915680085002e-01 
1.819999999999997e-10 6.111259175023418e+00 7.282857756640920e-01 5.654205262842237e+00 8.354915731019946e-01 
1.829999999999997e-10 6.111259183212158e+00 7.282857700968474e-01 5.654205275438288e+00 8.354915709284508e-01 
1.839999999999996e-10 6.111259178902211e+00 7.282857694885946e-01 5.654205262947166e+00 8.354915705704289e-01 
1.849999999999996e-10 6.111259180427711e+00 7.282857705745511e-01 5.654205266484004e+00 8.354915713214343e-01 
1.859999999999996e-10 6.111259179838449e+00 7.282857701082865e-01 5.654205266973169e+00 8.354915709689800e-01 
1.869999999999996e-10 6.111259180198488e+00 7.282857703789428e-01 5.654205266481290e+00 8.354915710958066e-01 
1.879999999999996e-10 6.111259179987526e+00 7.282857702120187e-01 5.654205266388194e+00 8.354915710324843e-01 
1.889999999999996e-10 6.111259180073243e+00 7.282857702572109e-01 5.654205266594898e+00 8.354915710747687e-01 
1.899999999999996e-10 6.111259180050011e+00 7.282857702674932e-01 5.654205266494833e+00 8.354915710570689e-01 
1.909999999999996e-10 6.111259180055324e+00 7.282857702621252e-01 5.654205266517793e+00 8.354915710611870e-01 
1.919999999999996e-10 6.111259180053239e+00 7.282857702552090e-01 5.654205266515455e+00 8.354915710615203e-01 
1.929999999999996e-10 6.111259180053965e+00 7.282857702622377e-01 5.654205266516877e+00 8.354915710613927e-01 
1.939999999999996e-10 6.111259180054120e+00 7.282857702598912e-01 5.654205266515172e+00 8.354915710613340e-01 
1.949999999999996e-10 6.111259180053754e+00 7.282857702597820e-01 5.654205266516241e+00 8.354915710614409e-01 
1.959999999999996e-10 6.111259180053992e+00 7.282857702600342e-01 5.654205266515782e+00 8.354915710614275e-01 
1.969999999999996e-10 6.111259180053874e+00 7.282857702601101e-01 5.654205266515919e+00 8.354915710614433e-01 
1.979999999999996e-10 6.111259180053936e+00 7.282857702599712e-01 5.654205266515905e+00 8.354915710614396e-01 
1.989999999999996e-10 6.111259180053900e+00 7.282857702600289e-01 5.654205266515896e+00 8.354915710614431e-01 
1.999999999999996e-10 6.111259180053918e+00 7.282857702600268e-01 5.654205266515896e+00 8.354915710614467e-01 
2.009999999999996e-10 6.111260498190655e+00 7.282858656520538e-01 5.654205375651800e+00 8.354916054676924e-01 
2.019999999999996e-10 6.111403050907504e+00 7.282970774095311e-01 5.654218387404264e+00 8.354975233938383e-01 
2.029999999999996e-10 6.113398605167098e+00 7.284642836849113e-01 5.654409800108490e+00 8.356285074983827e-01 
2.039999999999996e-10 6.121289107906939e+00 7.291690404281531e-01 5.655193648535859e+00 8.364421544905323e-01 
2.049999999999996e-10 6.136454611339523e+00 7.306026799139810e-01 5.656765770534256e+00 8.385643638792675e-01 
2.059999999999996e-10 6.169747065809123e+00 7.337191344677446e-01 5.660247878851651e+00 8.427124629478573e-01 
2.069999999999996e-10 6.264403127426381e+00 7.424733686032099e-01 5.669989653000586e+00 8.534637845064688e-01 
2.079999999999996e-10 6.527295560775545e+00 7.673929848994034e-01 5.697480623692240e+00 8.845849194156740e-01 
2.089999999999996e-10 7.239411093460112e+00 8.375439309661236e-01 5.773280243421670e+00 9.763302358699564e-01 
2.099999999999996e-10 8.309084621663688e+00 9.511468898358831e-01 5.882242728858225e+00 1.216215360046739e+00 
2.109999999999996e-10 8.157278495482402e+00 1.024579456834815e+00 5.945195144090333e+00 1.593815801646423e+00 
2.119999999999996e-10 6.991127313741210e+00 1.165863222588503e+00 6.074201115775534e+00 2.145685104594221e+00 
2.129999999999995e-10 6.520946917393222e+00 1.265748360723311e+00 6.116911831685163e+00 3.285051865784128e+00 
2.139999999999995e-10 6.634410751479493e+00 1.204343257233845e+00 6.062230788528017e+00 5.526329271821399e+00 
2.149999999999995e-10 6.459757631734624e+00 1.169155938839087e+00 6.065184994041996e+00 6.199277909692218e+00 
2.159999999999995e-10 6.344934118107162e+00 1.046868956822248e+00 5.931067671082449e+00 6.322012078598233e+00 
2.169999999999995e-10 6.177266876135517e+00 7.453241379966498e-01 5.674600507284786e+00 7.009290222782125e+00 
2.179999999999995e-10 6.038281212044333e+00 6.518143767592007e-01 5.590564090245777e+00 6.963481499334057e+00 
2.189999999999995e-10 6.137097853378171e+00 7.418834832011965e-01 5.659972704000793e+00 7.083549065859216e+00 
2.199999999999995e-10 6.123825973741156e+00 7.382482533337289e-01 5.662165334290856e+00 7.091991582346542e+00 
2.209999999999995e-10 6.103766824720807e+00 7.241224110007549e-01 5.652767585581126e+00 7.082153366257047e+00 
2.219999999999995e-10 6.114543775034585e+00 7.254321893305516e-01 5.650742147913121e+00 7.147634532616339e+00 
2.229999999999995e-10 6.109203519740763e+00 7.307752270518368e-01 5.656377623117428e+00 7.102625102100683e+00 
2.239999999999995e-10 6.112502326425404e+00 7.276685867889442e-01 5.653671054860408e+00 7.114564623853121e+00 
2.249999999999995e-10 6.111895605768390e+00 7.279596197630609e-01 5.654029431483909e+00 7.122346035097500e+00 
2.259999999999995e-10 6.110418449846333e+00 7.285301096494478e-01 5.654310620637435e+00 7.115353127824578e+00 
2.269999999999995e-10 6.111671983039627e+00 7.281927547241396e-01 5.654144226896478e+00 7.119363484766738e+00 
2.279999999999995e-10 6.111282083359717e+00 7.282895089262538e-01 5.654230746371365e+00 7.118327319606189e+00 
2.289999999999995e-10 6.111182366053034e+00 7.282913220758336e-01 5.654184748905338e+00 7.118488370444819e+00 
2.299999999999995e-10 6.111304628757693e+00 7.282760534309464e-01 5.654208087291507e+00 7.118738167504356e+00 
2.309999999999995e-10 6.111254892671145e+00 7.282901874719707e-01 5.654206399533683e+00 7.118583786086214e+00 
2.319999999999995e-10 6.111260972956314e+00 7.282835052915633e-01 5.654202619300790e+00 7.118685497153947e+00 
2.329999999999995e-10 6.111260508486145e+00 7.282859421079106e-01 5.654206164263108e+00 7.118663159205808e+00 
2.339999999999995e-10 6.111260424276312e+00 7.282857644599505e-01 5.654204871132283e+00 7.118671849236896e+00 
2.349999999999995e-10 6.111260201260815e+00 7.282857212524345e-01 5.654205311688767e+00 7.118675773815671e+00 
2.359999999999995e-10 6.111259842962069e+00 7.282858477802820e-01 5.654205353104237e+00 7.118674691307418e+00 
2.369999999999995e-10 6.111260010990643e+00 7.282857901137171e-01 5.654205270751966e+00 7.118676678123022e+00 
2.379999999999995e-10 6.111259911152079e+00 7.282858471005551e-01 5.654205365306894e+00 7.118676454976504e+00 
2.389999999999995e-10 6.111259895921386e+00 7.282858366735933e-01 5.654205330358048e+00 7.118676797838161e+00 
2.399999999999995e-10 6.111259895533728e+00 7.282858370377401e-01 5.654205346016242e+00 7.118676900188369e+00 
2.409999999999995e-10 6.111259888535754e+00 7.282858436078299e-01 5.654205345772828e+00 7.118676932197805e+00 
2.419999999999995e-10 6.111259885704781e+00 7.282858422020381e-01 5.654205346441082e+00 7.118676979134750e+00 
2.429999999999995e-10 6.111259884721596e+00 7.282858429362312e-01 5.654205347472344e+00 7.118676990635318e+00 
2.439999999999995e-10 6.111259883796003e+00 7.282858433858622e-01 5.654205347371113e+00 7.118677000574838e+00 
2.449999999999995e-10 6.111259883435863e+00 7.282858433800374e-01 5.654205347691321e+00 7.118677006357206e+00 
2.459999999999995e-10 6.111259883196858e+00 7.282858435205235e-01 5.654205347786110e+00 7.118677008548906e+00 
2.469999999999995e-10 6.111259883061328e+00 7.282858435330798e-01 5.654205347766605e+00 7.118677010341253e+00 
