2.200000000000000e-11 1.591326863826455e-01 1.593131658724993e-01 -1.863283805725064e-02 -1.900780390870048e-02 1.972975262027978e-01 
2.300000000000000e-11 1.667106861705505e-01 1.668997193697217e-01 -1.955393490023504e-02 -1.994590483774306e-02 2.066527697663341e-01 
2.400000000000000e-11 1.743106129132991e-01 1.745082412452235e-01 -2.048176451302414e-02 -2.089069323098206e-02 2.160316804582043e-01 
2.500000000000000e-11 1.819337094620095e-01 1.821399768755524e-01 -2.141672379887762e-02 -2.184256327208629e-02 2.254355715168938e-01 
2.600000000000000e-11 1.895812564551858e-01 1.897962095323633e-01 -2.235922391177369e-02 -2.280192329083011e-02 2.348657925727586e-01 
2.700000000000000e-11 1.972545752694723e-01 1.974782633332410e-01 -2.330969135124651e-02 -2.376919684780805e-02 2.443237323117977e-01 
2.800000000000000e-11 2.049550311671040e-01 2.051875064004878e-01 -2.426856921661549e-02 -2.474482397798096e-02 2.538108214783468e-01 
2.900000000000000e-11 2.126840367071521e-01 2.129253542829600e-01 -2.523631854072995e-02 -2.572926251592328e-02 2.633285360595334e-01 
3.000000000000000e-11 2.204430554319414e-01 2.206932736527390e-01 -2.621341974015538e-02 -2.672298953315562e-02 2.728784007173389e-01 
3.100000000000000e-11 2.282336058462297e-01 2.284927862965530e-01 -2.720037419375536e-02 -2.772650290538578e-02 2.824619925024946e-01 
3.200000000000001e-11 2.360572657424597e-01 2.363254734542182e-01 -2.819770595897686e-02 -2.874032301497302e-02 2.920809448696907e-01 
3.300000000000001e-11 2.439156769015491e-01 2.441929805336902e-01 -2.920596364877032e-02 -2.976499461324312e-02 3.017369520357171e-01 
3.400000000000001e-11 2.518105502167001e-01 2.520970222507767e-01 -3.022572248444046e-02 -3.080108885715223e-02 3.114317737181443e-01 
3.500000000000001e-11 2.597436712910186e-01 2.600393882441603e-01 -3.125758654804039e-02 -3.184920554389539e-02 3.211672403008597e-01 
3.600000000000002e-11 2.677169065671360e-01 2.680219492242783e-01 -3.230219125914269e-02 -3.290997556803272e-02 3.309452584781856e-01 
3.700000000000002e-11 2.757322100555731e-01 2.760466637229995e-01 -3.336020610494479e-02 -3.398406362987885e-02 3.407678174371810e-01 
3.800000000000002e-11 2.837916307385004e-01 2.841155855210294e-01 -3.443233765710606e-02 -3.507217122824870e-02 3.506369956465567e-01 
3.900000000000003e-11 2.918973207373781e-01 2.922308718418530e-01 -3.551933291392844e-02 -3.617503997585820e-02 3.605549683310202e-01 
4.000000000000003e-11 3.000515443467435e-01 3.003947924148511e-01 -3.662198301272888e-02 -3.729345528184515e-02 3.705240157223015e-01 
4.100000000000003e-11 3.082566880529182e-01 3.086097395267943e-01 -3.774112736460260e-02 -3.842825045316613e-02 3.805465321927564e-01 
4.200000000000004e-11 3.165152716760015e-01 3.168782392005909e-01 -3.887765827263959e-02 -3.958031127541444e-02 3.906250363949690e-01 
4.300000000000004e-11 3.248299607969874e-01 3.252029636637143e-01 -4.003252610524413e-02 -4.075058114409800e-02 4.007621825517508e-01 
4.400000000000004e-11 3.332035806600228e-01 3.335867452970303e-01 -4.120674510899136e-02 -4.194006683009238e-02 4.109607730661634e-01 
4.500000000000004e-11 3.416391317738562e-01 3.420325922888963e-01 -4.240139996093648e-02 -4.314984497832829e-02 4.212237726517059e-01 
4.600000000000005e-11 3.501398074777945e-01 3.505437062608294e-01 -4.361765317912972e-02 -4.438106945745268e-02 4.315543242198694e-01 
4.700000000000005e-11 3.587090137877938e-01 3.591235021815350e-01 -4.485675353314730e-02 -4.563497970105457e-02 4.419557668075362e-01 
4.800000000000005e-11 3.673503918999725e-01 3.677756309479805e-01 -4.612004562479402e-02 -4.691291020915187e-02 4.524316558823049e-01 
4.900000000000006e-11 3.760678438048214e-01 3.765040050884639e-01 -4.740898084422018e-02 -4.821630141341310e-02 4.629857864325242e-01 
5.000000000000006e-11 3.848655615596059e-01 3.853128281371970e-01 -4.872512995034281e-02 -4.954671215286215e-02 4.736222193342152e-01 
5.100000000000006e-11 3.917438089123166e-01 3.921939513712012e-01 -5.001618330622640e-02 -5.084060481975786e-02 4.812448250643649e-01 
5.200000000000007e-11 3.917605284125740e-01 3.922161792051541e-01 -5.014945230641592e-02 -5.097446405600557e-02 4.812748796451310e-01 
5.300000000000007e-11 3.907145961451070e-01 3.911675334389870e-01 -4.985530134752746e-02 -5.067803312315284e-02 4.800901223268837e-01 
5.400000000000007e-11 3.908183246006838e-01 3.912712674651290e-01 -4.989306715984237e-02 -5.071759973738220e-02 4.803166822803857e-01 
5.500000000000008e-11 3.909659474084192e-01 3.914190483360196e-01 -4.990891657444659e-02 -5.073342278359907e-02 4.804291582119840e-01 
5.600000000000008e-11 3.909341582590555e-01 3.913872786190273e-01 -4.991379221390070e-02 -5.073754069309268e-02 4.804033619129397e-01 
5.700000000000008e-11 3.909181372458335e-01 3.913713036451495e-01 -4.990741165452194e-02 -5.073169206159656e-02 4.803865287706855e-01 
5.800000000000008e-11 3.909237117801124e-01 3.913767613371633e-01 -4.990669238840290e-02 -5.073084201334053e-02 4.803957384601267e-01 
5.900000000000008e-11 3.909263765413801e-01 3.913795004982663e-01 -4.990850749966674e-02 -5.073262431105974e-02 4.803977614147649e-01 
6.000000000000008e-11 3.909251209342818e-01 3.913782331070479e-01 -4.990804182051167e-02 -5.073219210961226e-02 4.803959787001162e-01 
6.100000000000007e-11 3.909248577940952e-01 3.913779522581584e-01 -4.990778803961554e-02 -5.073193430585632e-02 4.803965657826601e-01 
6.200000000000007e-11 3.909252305512740e-01 3.913783410603454e-01 -4.990795838922841e-02 -5.073209917688084e-02 4.803967120721415e-01 
6.300000000000007e-11 3.909251725705293e-01 3.913782763415877e-01 -4.990791864801881e-02 -5.073206280122665e-02 4.803967009144671e-01 
6.400000000000006e-11 3.909251555132162e-01 3.913782598711401e-01 -4.990790889612119e-02 -5.073205248563229e-02 4.803967195484638e-01 
6.500000000000006e-11 3.909251663892478e-01 3.913782717223810e-01 -4.990791437000311e-02 -5.073205798145241e-02 4.803967379896885e-01 
6.600000000000006e-11 3.909251723170525e-01 3.913782769799340e-01 -4.990791084914446e-02 -5.073205426998445e-02 4.803967431254741e-01 
6.700000000000005e-11 3.909251705918760e-01 3.913782753973049e-01 -4.990791196878960e-02 -5.073205563666328e-02 4.803967456801578e-01 
6.800000000000005e-11 3.909251706405890e-01 3.913782754920606e-01 -4.990791107975915e-02 -5.073205462923053e-02 4.803967484310321e-01 
6.900000000000005e-11 3.909251718756270e-01 3.913782766758684e-01 -4.990791108438378e-02 -5.073205465300602e-02 4.803967490288746e-01 
7.000000000000004e-11 3.909251715797016e-01 3.913782763925703e-01 -4.990791112534140e-02 -5.073205470985782e-02 4.803967497181644e-01 
7.100000000000004e-11 3.909251717238471e-01 3.913782765381084e-01 -4.990791100815119e-02 -5.073205458176350e-02 4.803967500396570e-01 
7.200000000000004e-11 3.909251717926337e-01 3.913782766040664e-01 -4.990791101779612e-02 -5.073205459460142e-02 4.803967501789607e-01 
7.300000000000003e-11 3.909251718039255e-01 3.913782766158583e-01 -4.990791100558199e-02 -5.073205458305292e-02 4.803967502854866e-01 
7.400000000000003e-11 3.909251718171859e-01 3.913782766289190e-01 -4.990791100072475e-02 -5.073205457746839e-02 4.803967503323942e-01 
7.500000000000003e-11 3.909251718244025e-01 3.913782766362647e-01 -4.990791099604992e-02 -5.073205457312079e-02 4.803967503616353e-01 
7.600000000000002e-11 3.909251718296685e-01 3.913782766413643e-01 -4.990791099508590e-02 -5.073205457220443e-02 4.803967503754101e-01 
7.700000000000002e-11 3.909251718306637e-01 3.913782766423619e-01 -4.990791099497004e-02 -5.073205457200104e-02 4.803967503845291e-01 
7.800000000000001e-11 3.909251718322059e-01 3.913782766439400e-01 -4.990791099355395e-02 -5.073205457065675e-02 4.803967503887918e-01 
7.900000000000001e-11 3.909251718328254e-01 3.913782766445212e-01 -4.990791099372862e-02 -5.073205457081070e-02 4.803967503912645e-01 
8.000000000000001e-11 3.909251718331451e-01 3.913782766448470e-01 -4.990791099354654e-02 -5.073205457063380e-02 4.803967503926684e-01 
8.100000000000000e-11 3.909251718333477e-01 3.913782766450521e-01 -4.990791099340421e-02 -5.073205457049382e-02 4.803967503933797e-01 
8.200000000000000e-11 3.909251718334434e-01 3.913782766451430e-01 -4.990791099339647e-02 -5.073205457048580e-02 4.803967503937975e-01 
8.300000000000000e-11 3.909251718335077e-01 3.913782766452087e-01 -4.990791099336792e-02 -5.073205457045763e-02 4.803967503940134e-01 
8.399999999999999e-11 3.909251718335359e-01 3.913782766452363e-01 -4.990791099335447e-02 -5.073205457044434e-02 4.803967503941369e-01 
8.499999999999999e-11 3.909251718335530e-01 3.913782766452532e-01 -4.990791099334652e-02 -5.073205457043648e-02 4.803967503942025e-01 
8.599999999999999e-11 3.909251718335627e-01 3.913782766452629e-01 -4.990791099334379e-02 -5.073205457043395e-02 4.803967503942388e-01 
8.699999999999998e-11 3.909251718335680e-01 3.913782766452680e-01 -4.990791099334149e-02 -5.073205457043164e-02 4.803967503942589e-01 
8.799999999999998e-11 3.909251718335706e-01 3.913782766452706e-01 -4.990791099334006e-02 -5.073205457043028e-02 4.803967503942695e-01 
8.899999999999998e-11 3.909251718335722e-01 3.913782766452720e-01 -4.990791099333949e-02 -5.073205457042992e-02 4.803967503942755e-01 
8.999999999999997e-11 3.909251718335729e-01 3.913782766452727e-01 -4.990791099333907e-02 -5.073205457042952e-02 4.803967503942788e-01 
9.099999999999997e-11 3.909251718335734e-01 3.913782766452730e-01 -4.990791099333879e-02 -5.073205457042936e-02 4.803967503942804e-01 
9.199999999999997e-11 3.909251718335737e-01 3.913782766452731e-01 -4.990791099333872e-02 -5.073205457042933e-02 4.803967503942814e-01 
9.299999999999996e-11 3.909251718335738e-01 3.913782766452732e-01 -4.990791099333867e-02 -5.073205457042931e-02 4.803967503942820e-01 
9.399999999999996e-11 3.909251718335739e-01 3.913782766452732e-01 -4.990791099333863e-02 -5.073205457042931e-02 4.803967503942823e-01 
9.499999999999996e-11 3.909251718335739e-01 3.913782766452731e-01 -4.990791099333856e-02 -5.073205457042936e-02 4.803967503942823e-01 
9.599999999999995e-11 3.909251718335739e-01 3.913782766452730e-01 -4.990791099333855e-02 -5.073205457042938e-02 4.803967503942823e-01 
9.699999999999995e-11 3.909251718335738e-01 3.913782766452729e-01 -4.990791099333854e-02 -5.073205457042942e-02 4.803967503942821e-01 
9.799999999999995e-11 3.909251718335738e-01 3.913782766452729e-01 -4.990791099333856e-02 -5.073205457042942e-02 4.803967503942821e-01 
9.899999999999994e-11 3.909251718335738e-01 3.913782766452729e-01 -4.990791099333848e-02 -5.073205457042940e-02 4.803967503942821e-01 
9.999999999999994e-11 3.909251718335738e-01 3.913782766452727e-01 -4.990791099333847e-02 -5.073205457042942e-02 4.803967503942821e-01 
1.009999999999999e-10 3.909251888453504e-01 3.913782934545995e-01 -4.990793401418336e-02 -5.073207723814680e-02 4.803967532439435e-01 
1.019999999999999e-10 3.909284051394858e-01 3.913814776807136e-01 -4.991244809630776e-02 -5.073652950688762e-02 4.803974018552333e-01 
1.029999999999999e-10 3.910033942430985e-01 3.914558796423260e-01 -5.002289188488136e-02 -5.084567087788788e-02 4.804155989410518e-01 
1.039999999999999e-10 3.914682794858168e-01 3.919181192857251e-01 -5.075102919065722e-02 -5.156674037558672e-02 4.805499003332335e-01 
1.049999999999999e-10 3.926013354122613e-01 3.930462372048928e-01 -5.263592314698612e-02 -5.343659559517697e-02 4.809183804748269e-01 
1.059999999999999e-10 3.946830934909712e-01 3.951173833616176e-01 -5.606618240518101e-02 -5.683840988102766e-02 4.815699960487757e-01 
1.069999999999999e-10 4.001342419694530e-01 4.005391638281671e-01 -6.478508669614699e-02 -6.547845480249653e-02 4.832135295121677e-01 
1.079999999999999e-10 4.149582863393945e-01 4.152865042424978e-01 -8.871590106405491e-02 -8.919909646131530e-02 4.877548767900272e-01 
1.089999999999999e-10 4.529665464776633e-01 4.530994480876963e-01 -1.501367671724918e-01 -1.500860170497840e-01 4.994393305400032e-01 
1.099999999999999e-10 5.492666982201357e-01 5.489039318824430e-01 -3.050689441010628e-01 -3.036676930389173e-01 5.290073688906519e-01 
1.109999999999999e-10 7.553972475708561e-01 7.541657069704889e-01 -6.450446695168861e-01 -6.408750907685349e-01 5.958918516990941e-01 
1.119999999999999e-10 1.053409907916718e+00 1.051297735647149e+00 -1.184609172915311e+00 -1.175947207190263e+00 6.962889298835236e-01 
1.129999999999999e-10 1.413862728051141e+00 1.412612509914284e+00 -2.094304133699135e+00 -2.075533470911253e+00 8.206325016367262e-01 
1.139999999999999e-10 1.386399558869263e+00 1.399037099274722e+00 -3.995597508985328e+00 -3.950759932852752e+00 8.617206135496053e-01 
1.149999999999999e-10 3.024597621555689e-01 3.209653314466984e-01 -6.706356946370761e+00 -6.699527816469323e+00 5.053522752886489e-01 
1.159999999999999e-10 2.581836139502432e-01 2.490695499240225e-01 -6.599132680253818e+00 -6.607033235178654e+00 3.921635054177838e-01 
1.169999999999999e-10 4.742548920337604e-01 4.753557401927252e-01 -6.179669602412620e+00 -6.178954191821097e+00 5.262839900714353e-01 
1.179999999999999e-10 3.805841008508961e-01 3.826531462736337e-01 -6.340438887714227e+00 -6.341110969937513e+00 4.710816770923654e-01 
1.189999999999999e-10 3.795476181192752e-01 3.791952142136569e-01 -6.358718625907466e+00 -6.359463537150075e+00 4.789853032673466e-01 
1.199999999999999e-10 3.975071492936960e-01 3.979441020826907e-01 -6.322024482639002e+00 -6.323191042926608e+00 4.819755140509868e-01 
1.209999999999999e-10 3.907759155049998e-01 3.914348644187098e-01 -6.332684856661640e+00 -6.333227162271737e+00 4.800303495933910e-01 
1.219999999999999e-10 3.894156580977270e-01 3.897574028489659e-01 -6.335218567084230e+00 -6.336165867902117e+00 4.802735704800644e-01 
1.229999999999999e-10 3.917107598611809e-01 3.921859287391301e-01 -6.332387073126115e+00 -6.333186651381604e+00 4.805506070890903e-01 
1.239999999999999e-10 3.908636971669051e-01 3.913216462087065e-01 -6.332954307453939e+00 -6.333774602262664e+00 4.803227994294401e-01 
1.249999999999999e-10 3.907984076785223e-01 3.912483899339529e-01 -6.333291483084694e+00 -6.334117738470625e+00 4.804103944142848e-01 
1.259999999999998e-10 3.909907282914373e-01 3.914432005960405e-01 -6.333032493434192e+00 -6.333859030640959e+00 4.804057097436044e-01 
1.269999999999998e-10 3.909226854519409e-01 3.913768085027151e-01 -6.333085209554619e+00 -6.333906494714533e+00 4.803880928030096e-01 
1.279999999999998e-10 3.909142673298561e-01 3.913671114333228e-01 -6.333106323208082e+00 -6.333931825377774e+00 4.803995608310904e-01 
1.289999999999998e-10 3.909293422691522e-01 3.913823268337590e-01 -6.333089795015687e+00 -6.333913741669080e+00 4.803973883571860e-01 
1.299999999999998e-10 3.909261656383300e-01 3.913793751166373e-01 -6.333092403269132e+00 -6.333916386704538e+00 4.803957409153576e-01 
1.309999999999998e-10 3.909239705547729e-01 3.913770601540544e-01 -6.333094366466239e+00 -6.333918623648957e+00 4.803972011416958e-01 
1.319999999999998e-10 3.909255357310451e-01 3.913786202350230e-01 -6.333093046413194e+00 -6.333917162517518e+00 4.803967607018776e-01 
1.329999999999998e-10 3.909253821884492e-01 3.913785012797473e-01 -6.333093253655377e+00 -6.333917392356839e+00 4.803967052383051e-01 
1.339999999999998e-10 3.909251164467533e-01 3.913782183116182e-01 -6.333093418035566e+00 -6.333917563264921e+00 4.803967977380093e-01 
1.349999999999998e-10 3.909252570619652e-01 3.913783589804874e-01 -6.333093300566231e+00 -6.333917445519297e+00 4.803967771331413e-01 
1.359999999999998e-10 3.909252474576018e-01 3.913783546736161e-01 -6.333093320594864e+00 -6.333917460945221e+00 4.803967662300883e-01 
1.369999999999998e-10 3.909252297112455e-01 3.913783330906723e-01 -6.333093336482266e+00 -6.333917480392724e+00 4.803967734635716e-01 
1.379999999999998e-10 3.909252358754544e-01 3.913783405806327e-01 -6.333093325410152e+00 -6.333917467915945e+00 4.803967739069859e-01 
1.389999999999998e-10 3.909252370991478e-01 3.913783418009051e-01 -6.333093326108149e+00 -6.333917469000710e+00 4.803967716599588e-01 
1.399999999999998e-10 3.909252357742242e-01 3.913783402289690e-01 -6.333093328777935e+00 -6.333917471489632e+00 4.803967727014593e-01 
1.409999999999998e-10 3.909252359509963e-01 3.913783405169047e-01 -6.333093327269499e+00 -6.333917470130694e+00 4.803967726550742e-01 
1.419999999999998e-10 3.909252360877229e-01 3.913783406594722e-01 -6.333093327364010e+00 -6.333917470133534e+00 4.803967724765482e-01 
1.429999999999998e-10 3.909252360292931e-01 3.913783405702142e-01 -6.333093327644705e+00 -6.333917470447877e+00 4.803967725692631e-01 
1.439999999999998e-10 3.909252360342454e-01 3.913783405913340e-01 -6.333093327515505e+00 -6.333917470314265e+00 4.803967725513729e-01 
1.449999999999998e-10 3.909252360331334e-01 3.913783405870445e-01 -6.333093327507530e+00 -6.333917470303652e+00 4.803967725491929e-01 
1.459999999999998e-10 3.909252360329954e-01 3.913783405863445e-01 -6.333093327533912e+00 -6.333917470331863e+00 4.803967725502183e-01 
1.469999999999998e-10 3.909252360360048e-01 3.913783405897461e-01 -6.333093327528499e+00 -6.333917470326040e+00 4.803967725508108e-01 
1.479999999999998e-10 3.909252360338596e-01 3.913783405875422e-01 -6.333093327524293e+00 -6.333917470321698e+00 4.803967725502607e-01 
1.489999999999998e-10 3.909252360337073e-01 3.913783405874775e-01 -6.333093327526722e+00 -6.333917470324269e+00 4.803967725503338e-01 
1.499999999999998e-10 3.909252360345745e-01 3.913783405882202e-01 -6.333093327526918e+00 -6.333917470324447e+00 4.803967725504700e-01 
1.509999999999998e-10 3.909252763158099e-01 3.913783419366698e-01 -6.333093319901048e+00 -6.333917470960827e+00 4.803967750488479e-01 
1.519999999999998e-10 3.909320474849801e-01 3.913786655042407e-01 -6.333091645936777e+00 -6.333917637106272e+00 4.803973371894814e-01 
1.529999999999998e-10 3.910764871011170e-01 3.913881769040393e-01 -6.333045895637849e+00 -6.333922829491885e+00 4.804130520873259e-01 
1.539999999999998e-10 3.919370895224173e-01 3.914621010242739e-01 -6.332707725399575e+00 -6.333964890732673e+00 4.805315603090233e-01 
1.549999999999997e-10 3.941567196220337e-01 3.916830481413886e-01 -6.331713532906162e+00 -6.334093423632503e+00 4.808844997520657e-01 
1.559999999999997e-10 3.987129139931161e-01 3.921149423289644e-01 -6.329752600071151e+00 -6.334344823054580e+00 4.815826799359607e-01 
1.569999999999997e-10 4.105702377033930e-01 3.932031772577033e-01 -6.324835148055933e+00 -6.334974108802517e+00 4.833316646138943e-01 
1.579999999999997e-10 4.417958752251354e-01 3.961425669643843e-01 -6.311560949567898e+00 -6.336674072507800e+00 4.880489070476420e-01 
1.589999999999997e-10 5.170214494690986e-01 4.032562517163287e-01 -6.279473947355036e+00 -6.340799486952003e+00 4.994842098488913e-01 
1.599999999999997e-10 7.077316859168732e-01 4.209851394836457e-01 -6.199730963130316e+00 -6.351053587240370e+00 5.279899816130783e-01 
1.609999999999997e-10 1.111533853267776e+00 4.627637775704976e-01 -6.016217752980716e+00 -6.375456990079449e+00 5.944930464510897e-01 
1.619999999999997e-10 1.275913777696217e+00 4.939394619578063e-01 -5.889182727476691e+00 -6.394606413522051e+00 6.441867443272359e-01 
1.629999999999997e-10 1.127715546113454e+00 4.712296632592181e-01 -5.989504734719071e+00 -6.381433324137943e+00 6.101911058087315e-01 
1.639999999999997e-10 1.111235036453192e+00 4.718936437710251e-01 -6.001611317393712e+00 -6.381899198873280e+00 6.075390911277844e-01 
1.649999999999997e-10 1.146487286632697e+00 4.738017553535152e-01 -5.975038489787676e+00 -6.381962048857348e+00 6.129086013799062e-01 
1.659999999999997e-10 1.142879588631748e+00 4.740685941278469e-01 -5.978448098409109e+00 -6.383366493905534e+00 6.131080652876065e-01 
1.669999999999997e-10 1.136134290631552e+00 4.737272043673530e-01 -5.983758466861167e+00 -6.382397529500442e+00 6.119981147615133e-01 
1.679999999999997e-10 1.138307186324621e+00 4.735700841491595e-01 -5.981641920342275e+00 -6.382623421801628e+00 6.121142813375715e-01 
1.689999999999997e-10 1.139162458137636e+00 4.737345655012396e-01 -5.981097161869698e+00 -6.382610579627293e+00 6.122807872854615e-01 
1.699999999999997e-10 1.138578787324310e+00 4.737105858029272e-01 -5.981638911467865e+00 -6.382638342188188e+00 6.122627444140030e-01 
1.709999999999997e-10 1.138533996878514e+00 4.736994730665581e-01 -5.981612382560641e+00 -6.382612554775713e+00 6.122240331733358e-01 
1.719999999999997e-10 1.138643890501312e+00 4.736939576991734e-01 -5.981529563303388e+00 -6.382618033935884e+00 6.122300451389696e-01 
1.729999999999997e-10 1.138639792452020e+00 4.737036011135113e-01 -5.981541292254319e+00 -6.382620678334091e+00 6.122420058450910e-01 
1.739999999999997e-10 1.138615406008872e+00 4.737006932993529e-01 -5.981559319457798e+00 -6.382619020876261e+00 6.122359478243879e-01 
1.749999999999997e-10 1.138622101466990e+00 4.736995762887729e-01 -5.981552162337044e+00 -6.382619461738968e+00 6.122354814779029e-01 
1.759999999999997e-10 1.138625343594049e+00 4.737006781720466e-01 -5.981550384515368e+00 -6.382619014426817e+00 6.122366973921318e-01 
1.769999999999997e-10 1.138623376537462e+00 4.737003781598245e-01 -5.981552019767337e+00 -6.382619501228028e+00 6.122364911421189e-01 
1.779999999999997e-10 1.138623188019271e+00 4.737004000325892e-01 -5.981552118002678e+00 -6.382619221694195e+00 6.122363469036333e-01 
1.789999999999997e-10 1.138623566367073e+00 4.737003727433436e-01 -5.981551725769918e+00 -6.382619313345526e+00 6.122363850892649e-01 
1.799999999999997e-10 1.138623548809226e+00 4.737004054950671e-01 -5.981551819680623e+00 -6.382619290347831e+00 6.122364200024693e-01 
1.809999999999997e-10 1.138623473713575e+00 4.737003929762123e-01 -5.981551855962800e+00 -6.382619302874303e+00 6.122364005089701e-01 
1.819999999999997e-10 1.138623490526042e+00 4.737003932898809e-01 -5.981551842168773e+00 -6.382619294261527e+00 6.122363988626771e-01 
1.829999999999997e-10 1.138623504065955e+00 4.737003940495268e-01 -5.981551832558223e+00 -6.382619297325623e+00 6.122364028981890e-01 
1.839999999999996e-10 1.138623496749205e+00 4.737003943869701e-01 -5.981551838968473e+00 -6.382619297398899e+00 6.122364023418776e-01 
1.849999999999996e-10 1.138623496156203e+00 4.737003940659068e-01 -5.981551839188636e+00 -6.382619296849267e+00 6.122364016984529e-01 
1.859999999999996e-10 1.138623497501763e+00 4.737003940328456e-01 -5.981551837848224e+00 -6.382619297071812e+00 6.122364019534200e-01 
1.869999999999996e-10 1.138623497383614e+00 4.737003941491074e-01 -5.981551838180298e+00 -6.382619297029780e+00 6.122364019997698e-01 
1.879999999999996e-10 1.138623497166470e+00 4.737003941007314e-01 -5.981551838294981e+00 -6.382619297054797e+00 6.122364019634882e-01 
1.889999999999996e-10 1.138623497205265e+00 4.737003941055327e-01 -5.981551838253973e+00 -6.382619297025215e+00 6.122364019498098e-01 
1.899999999999996e-10 1.138623497258058e+00 4.737003941048165e-01 -5.981551838215756e+00 -6.382619297045059e+00 6.122364019648381e-01 
1.909999999999996e-10 1.138623497231075e+00 4.737003941083970e-01 -5.981551838243209e+00 -6.382619297035736e+00 6.122364019629823e-01 
1.919999999999996e-10 1.138623497229847e+00 4.737003941061070e-01 -5.981551838239263e+00 -6.382619297040102e+00 6.122364019606554e-01 
1.929999999999996e-10 1.138623497234034e+00 4.737003941064099e-01 -5.981551838237670e+00 -6.382619297037603e+00 6.122364019617378e-01 
1.939999999999996e-10 1.138623497233840e+00 4.737003941066397e-01 -5.981551838237337e+00 -6.382619297038988e+00 6.122364019617058e-01 
1.949999999999996e-10 1.138623497232993e+00 4.737003941066347e-01 -5.981551838238317e+00 -6.382619297038381e+00 6.122364019617110e-01 
1.959999999999996e-10 1.138623497233190e+00 4.737003941064956e-01 -5.981551838237965e+00 -6.382619297038587e+00 6.122364019616038e-01 
1.969999999999996e-10 1.138623497233332e+00 4.737003941066023e-01 -5.981551838237907e+00 -6.382619297038525e+00 6.122364019616814e-01 
1.979999999999996e-10 1.138623497233259e+00 4.737003941065607e-01 -5.981551838237976e+00 -6.382619297038541e+00 6.122364019616651e-01 
1.989999999999996e-10 1.138623497233248e+00 4.737003941065707e-01 -5.981551838237971e+00 -6.382619297038540e+00 6.122364019616613e-01 
1.999999999999996e-10 1.138623497233263e+00 4.737003941065689e-01 -5.981551838237964e+00 -6.382619297038536e+00 6.122364019616637e-01 
2.009999999999996e-10 1.138623514764215e+00 4.737004110133724e-01 -5.981551861367032e+00 -6.382619319793909e+00 6.122364048411467e-01 
